구치소 수감되는 곽노현 전 교육감	대법원에서 징역 1년의 확정판결을 받은 곽노현 전 교육감이 28일 오후 경기 의왕 서울구치소로 수감되고 있다.	https://sports.news.naver.com/news.nhn?oid=421&aid=0000000036	2012.09.28
동두천경찰 출동 경찰관 허벅지 깨문 30대 주폭 영장	동두천 뉴스1 이상휼 기자 경기 동두천경찰서는 28일 술집에서 행패를 부리다가 출동한 경찰관의 허벅지를 이로 물어뜯은 혐의 공무집행방해 등 로 김모 37 씨에 대해 구속영장을 신청했다. 김씨는 이날 오전 1시쯤 동두천시 생연동의 한 술집에서 물품을 던지고 난동을 부리다가 출동한 경찰관들에게 맥주병을 휘두르는 등 폭력을 행사하고 상해를 가한 혐의를 받고 있다.	https://sports.news.naver.com/news.nhn?oid=421&aid=0000000037	2012.09.28
한국전쟁 춘천지구전투 전승행사 10월 5일 개최…월드스타 ‘싸이’ 특별출연	강원 뉴스1 강승권 기자 한국전행 당시 춘천지구전투 승리를 기념하는 행사가 10월 5 7일 삼천동 수변공원에서 열린다. 5일 첫날 행사로는 오후 2시 수변공원에서 열리는 군악연주를 비롯 난타공연 특공무술 의장대 시범 시가지 행진 등이 있을 예정이다. 시가지 행진에는 군악대 기수단 참전용사 특공연대 부대원 K 1전차 등의 장비가 참여한다. 또 오후 7시 수변공원 야외무대에서는 인기가수와 연예병사가 함께 하는 국군방송 위문열차 공연이 진행된다. 2군단 사령부 관계자는 특히 위문열차 공연에 월드스타 ‘싸이’를 비롯 NS윤지 김보경 KCM 등의 인기가수들이 출연할 예정이라고 28일 밝혔다. 6일에는 오후 1시 30분부터 수변공원과 하중도섬 일대에서 7사단 포병과 공병 전차대대 등이 참여하는 춘천대첩 재연 행사가 계획되어 있다. 이어 특전사 고공낙하 헬기비행 공군에어쇼 특공무술 시범 공연 등도 펼쳐진다. 상시행사로는 전차 및 장갑차 탑승체험 서바이벌 사격체험 등이 마련되며 전투장비 및 탄약 전시 6.25전사자 유품전시 사진전 등도 진행된다. 한편 춘천지구전투는 한국전쟁 개전 초기 춘천 옥산포와 소양강 봉의산 일대에서 북한군의 남진을 3일간 지연시켜 한강방어선 확보에 결정적인 역할을 한 전투이다.	https://sports.news.naver.com/news.nhn?oid=421&aid=0000000038	2012.09.28
새누리당 유승우 의원 외국인 강력범죄 매년 급증	서울 뉴스1 조재현 기자 국내 외국인 체류자가 증가하면서 관련 강력범죄가 증가하는 것으로 나타났다. 28일 국회 행정안전위원회 소속 유승우 새누리당 의원이 경찰청으로부터 제출받은 자료에 따르면 외국인 범죄는 지난 2010년 2만2543건에서 2011년 2만6915건으로 증가했다. 올해 6월까지 외국인 범죄는 1만1384건이다. 범죄유형별로는 폭력이 7840명으로 가장 많았고 지능범죄 3549명 도박 2936명 절도1766명 등 순이었다. 특히 외국인 성범죄는 2009년 126건에서 2010년 156건 2011년 308건 등으로 해마다 급격히 증가하고 있다. 이에 따라 경찰은 외국인 강력범죄에 대비해 10개 지방청에 국제범죄수사대를 운영하면서 외국인들에 대한 구체적 정보를 수집하고 있다. 경찰청에 따르면 국제범죄수사대 편성 후 서울청은 2010년도에 비해 지난해 38.4% 경기청은 같은 기간 19.5% 등으로 외국인 피의자 검거실적이 증가했다. 유 의원은 경찰의 국제범죄수사대 운영은 외국인 범죄 대응에 있어 상당한 효과가 있지만 범죄 발생 비율에 비해 국제범죄수사대 인원이 부족한 상황 이라고 지적했다. 경찰서별 외국인 범죄 발생 현황을 보면 서울 구로 서울 영등포 경기 안산단원 서울 금천구 경기 시흥 등 순으로 높았다. 그러나 외국인 범죄 비율이 높은 구로와 영등포 수사대 인원현황은 16명으로 용산 23명 ·종로 34명 등에 비해 적은 것으로 나타났다. 유 의원은 외국인 범죄밀집 현황에 맞게 국제범죄수사대를 효율적으로 배치하고 외국인 범죄 취약시기·요일·시간대를 파악해 경찰기동대와 합동으로 수시 검문검색을 강화해야 한다 고 주장했다. 이어 무엇보다 범죄가 일어나지 않게 예방하는 것도 중요하다 며 경찰청은 범죄가 증가하지 않도록 예방 대책을 강구해 주길 바란다 고 강조했다.	https://sports.news.naver.com/news.nhn?oid=421&aid=0000000039	2012.09.28
인사한수원 울진원자력본부		https://sports.news.naver.com/news.nhn?oid=421&aid=0000000040	2012.09.28
인사한수원 월성원자력본부		https://sports.news.naver.com/news.nhn?oid=421&aid=0000000041	2012.09.28
獨·佛 EADSBAE 합병 기업의 27% 공동지분 확보 가능성  FT 독일어판	베를린 로이터 뉴스1 권영미 기자 독일과 프랑스가 EADS BAE 합병 기업의 27% 공동지분을 확보할 가능성 있으나 영국이 반대할 것이라고 파이낸셜 타임즈 독일판 FTD 이 보도했다. 금요일 판에 실릴 예정인 기사에서 FTD는 예상지분 27%는 새 합병 기업의 경영진에 대한 주주 견제권을 확보할 수 있는 수준이라고 정통한 소식통의 말을 전했다. 독일과 프랑스가 이 지분을 요구할 경우 국가 영향력이 감소되기 원한다는 뜻을 반복해서 밝혀온 EADS의 톰 엔더스 최고경영자 CEO 와 갈등을 빚어 협상이 깨질 수도 있다. 영국과 미국 또한 합병 기업에 정치적 입김이 강해지는 것을 꺼린다. FTD는 프랑스가 이 제안을 지지하고 있지만 독일에게 동등한 지위를 부여하기 위해 지분 양보를 할 의사가 아직까지는 없는 것으로 보인다고 전했다. FTD는 산업계의 자료를 인용하면서 독일이 이 제안을 승인할지는 미지수라고 보도했다. 27%의 지분을 확보하게되면 양국은 합병된 기업의 이사회에서 각각 하나의 의석을 갖게 된다. 프랑스는 EADS의 주식 15%를 보유하고 있으며 합병 후에도 그룹 전략에 대한 경영권 참여를 계속 지니기를 원하고 있다. 프랑스는 7.5%의 지분을 가진 라가르디어와의 공동협약을 통해 경영권을 행사하고 있다. 독일은 주식을 보유하지 못했으나 이번 합병을 다임러와 은행들이 보유한 주식을 인수받아 지분을 확보할 기회로 노리고 있다. 보도에 따르면 27% 주식보유를 위해서는 프랑스가 라가르디어의 7.5%지분을 사고 독일 정부가 의결권자인 다임러의 22.5%주식을 모두 매입하면 된다. 이렇게 되면 제안된 합병 조건하에서 프랑스와 독일은 각각 13.5%의 지분을 갖게 된다.	https://sports.news.naver.com/news.nhn?oid=421&aid=0000000042	2012.09.28
김상곤 경기교육감과 포옹하는 곽노현 전 교육감	대법원에서 징역 1년의 확정판결을 받은 곽노현 전 교육감이 28일 오후 경기 의왕 서울구치소로 수감 전 김상곤 경기도교육감과 포옹을 하고 있다.	https://sports.news.naver.com/news.nhn?oid=421&aid=0000000043	2012.09.28
곽노현 역사의 새봄에서 환한모습으로 다시 만나자	대법원에서 징역 1년의 확정판결을 받은 곽노현 전 교육감이 28일 오후 경기 의왕 서울구치소로 수감 전 인터뷰를 하고 있다.	https://sports.news.naver.com/news.nhn?oid=421&aid=0000000044	2012.09.28
구치소 수감되는 곽노현 전 교육감	대법원에서 징역 1년의 확정판결을 받은 곽노현 전 교육감이 28일 오후 경기 의왕 서울구치소로 수감되고 있다.	https://sports.news.naver.com/news.nhn?oid=421&aid=0000000045	2012.09.28
사진 육거리종합시장 주차장 틈이 없다	News1 김용빈 기자 충북 뉴스1 김용빈 기자 News1 김용빈 기자 추석 연휴를 앞둔 28일 충북 청주시 육거리종합시장을 찾은 방문 차량들이 공용주차장 입구에 줄지어 서 있다.	https://sports.news.naver.com/news.nhn?oid=421&aid=0000000046	2012.09.28
대만마감 가권지수 0.4% 상승 마감	타이베이 로이터 뉴스1 민보영 기자 대만 증시가 28일 4% 상승 마감했다. 포모사 리젠트 등의 호텔은 10월초 중국의 연휴 동안 중국 관광객이 늘어날 것으로 보고 있다. 이에 따라 포모사 리젠트가 0.3% 상승했다. 대만 가권 지수는 31.36 포인트 하락한 7715.16을 기록했다. 이번 분기의 상승세는 16% 하락했던 전년 동기보다 개선된 수준이다. 2분기에는 5% 하락했다. 미 달러화 대비 대만달러는 0.09 대만달러 상승한 29.33 대만달러에 장을 마쳤다.	https://sports.news.naver.com/news.nhn?oid=421&aid=0000000047	2012.09.28
정겨운 고향역	민족 고유의 명절 추석을 앞두고 28일 오후 광주역에는 KTX를 타고 고향을 찾은 귀성객들이 도착하고 있다. 올 추석 연휴는 전국적으로 3천만 명 가까운 사람들이 대이동을 할 것으로 예상되며 오늘부터 연휴동안 KTX를 4회이상 증차했다.	https://sports.news.naver.com/news.nhn?oid=421&aid=0000000048	2012.09.28
영주경찰 부녀자 납치·감금  용의자 2명 검거	대구·경북 뉴스1 피재윤 기자 미제사건으로 남아 하마터면 묻힐 뻔한 부녀자 납치·감금사건이 유전자 감식으로 3년 만에 해결됐다. 경북 영주경찰서는 28일 모 교도소에 수감됐다 출소한 A 28 씨 등 2명을 강도상해 등의 혐의로 붙잡아 조사 중이다. A씨 등은 2009년 9월5일 새벽 1시30분께 구미시 진평동의 한 건물 앞에서 B 38·여 씨·C 38·여 씨 등 2명을 납치해 현금과 신용카드를 빼앗아 달아난 혐의를 받고 있다. 소년교도소에서 알게 된 이들은 훔친 차량으로 B씨와 C씨를 납치해 눈과 손발 등을 테이프 등으로 결박해 끌고 다닌 것으로 경찰 조사에서 드러났다. 이들은 다음날 같은 시간대 영주지역의 한 은행 앞에서 승용차를 몰고 가는 여성을 발견 뒤따라가다 인적이 드문 곳에서 고의로 사고를 낸 뒤 납치하려다 미수에 그친 혐의도 받고 있다. 경찰은 당시 사고 차량에서 DNA를 확보 범인을 추적해 왔다. 경찰 관계자는 이들은 범행을 미리 모의한 뒤 훔친 차량의 번호판을 바꿔치기 하는 수법 등으로 수사망을 피해왔다 고 말했다. 경찰은 이들의 수법 등으로 미뤄 다른 범행이 더 있을 것으로 보고 여죄를 캐고 있다.	https://sports.news.naver.com/news.nhn?oid=421&aid=0000000049	2012.09.28
연세대 재수강 제도 개편…신입생부터 원칙적으로 금지	서울 뉴스1 오기현 기자 연세대학교는 2013학년도 신입생부터 원칙적으로 재수강을 할 수 없도록 하는 재수강 제도 개편안을 28일 발표했다. 개편안에 따라 2013학년도 신입생부터는 건강문제 경제적 사정 등 불가피한 사유가 있을 때만 최대 3회까지 재수강 신청을 할 수 있게 됐다. 필수과목에 낙제점을 받아 졸업을 하지 못하게 될 경우에도 해당 교과목에 한해 재수강을 신청할 수 있다. 한편 기존 제도에서는 재수강 이전에 취득한 학점과 재수강으로 받게 되는 학점 중 하나만 전체 취득학점에 반영됐지만 이번 개편안에서는 두개의 취득학점 모두 전체 성적에 반영되도록 변경됐다. 그동안 재수강 제도는 성적이 저조한 학생들의 학점 올리기 수단으로 악용돼 왔다는 지적을 받아왔다.	https://sports.news.naver.com/news.nhn?oid=421&aid=0000000050	2012.09.28
이광재 전 강원지사 벌금형… 억울하다. 항소하겠다	이광재 전 강원지사. News1 박세연 기자 서울 뉴스1 박지혜 기자 이광재 전 강원지사. News1 박세연 기자 유동천 제일저축은행 회장 72 으로부터 불법 정치자금을 받은 혐의로 이광재 전 강원도지사 47 가 벌금형을 선고받았다. 서울중앙지법 형사합의22부 부장판사 김대웅 는 28일 이 전 지사에 대해 2010년 6월 유 회장으로부터 1000만원을 받은 부분에 대해서만 유죄로 판단하고 벌금 500만원에 추징금 1000만원을 선고했다. 벌금형을 선고 받은 뒤 이 전 지사는 기자들에게 억울하다. 혐의 3개 중 하나에 대해 유죄를 선고받았으나 하나도 무죄로 밝혀질 것이라 믿는다 며 항소하겠다고 밝혔다. 또 이 정부 들어서 굉장히 고통스럽다는 차원을 넘어서 모질고 힘든 시간 보내고 있는데 긴 어둠도 마지막 터널 끝에 와있다고 생각한다 고 말했다. 재판부는 2010년 6월 이 전 지사가 일식집에서 유 회장으로부터 1000만원을 받은 혐의에 대해서는 유 회장의 진술이 수사부터 법정까지 일관돼 신빙성이 있다 며 유죄로 판단했다. 그러나 2009년 유 회장의 집무실에서 1000만원을 받은 혐의에 대해서는 증인들의 진술에 신빙성이 없다며 무죄로 판단했다. 또 2011년 1000만원을 받은 혐의에 대해서는 당시 집행유예를 선고받은 이 전 지사는 10년간 선거권과 피선거권을 잃고 공직선거법상 선거운동과 정당 당원을 할 수 없는 상황이었으므로 정치활동을 하는 사람으로 볼 수 없다 며 무죄를 선고했다. 이 전 지사는 2009 2011년 3차례에 걸쳐 유 회장으로부터 3000만원의 불법 정치자금을 받은 혐의로 지난 2월 불구속기소됐다. 이 전 지사는 지난 2010년 강원도지사에 당선됐지만 박연차 전 태광실업 회장으로부터 불법 정치자금을 받은 혐의로 징역6월에 집행유예 1년이 확정돼 도지사직을 잃었다.	https://sports.news.naver.com/news.nhn?oid=421&aid=0000000051	2012.09.28
IMF 신흥국 선진국 성장 둔화로 위험 직면 경고	로이터 News1 워싱턴 로이터 뉴스1 신기림 기자 로이터 News1 신흥국 경제가 선진국의 성장 둔화로 인해 위험에 직면할 수 있다고 국제통화기금 IMF 이 경고했다. 그러면서 정책 입안자들이 이러한 위험에 대응할 준비를 갖출 것을 촉구했다. IMF는 27일 현지시간 세계 경제 전망 보고서 를 공개하고 이같이 밝혔다. 선진국과 신흥국들이 지난 10여년 동안 향상된 정책을 이행하면서 각국 경제가 충격에 더 잘 견딜 수 있도록 강화됐다면서도 내외부적 충격파를 완전히 피할 수는 없다고 강조했다. IMF는 보고서를 통해 신흥국에서 자본 흐름이 급증하고 신용이 가파르게 늘어나며 상품가격 역시 상승하면서 강력한 성장세를 보였다고 밝혔다. 그러나 이러한 흐름이 갑자기 중단될 수 있다고 IMF는 경고했다. 압둘 아비아드 IMF 이코노미스트는 27일 기자회견에서 신흥국이 지난 2년 동안 상대적으로 크게 동요하지 않았지만 이러한 현상이 지속될 것이라고 장담할 수 없다 고 말했다. 그러면서 선진국 경제가 또 다른 침체기를 겪을 위험이 도사리고 있다 며 그럴 경우 결과적으로 신흥국이 선진국 경제와 리커플링 동조화 할 수 있다 고 우려했다. IMF는 선진국의 경제가 침체하고 자본 흐름이 끊기면서 신흥 경제의 확장세 역시 결국 중단될 확률이 두 배로 늘었다고 분석했다. 또 신용붐 혹은 은행위기와 같은 현상들은 신흥국 경제에 더 큰 충격을 줄 것이라고 덧붙였다. IMF는 세계 경제성장이 더 둔화할 것이라고 위협하며 선진국과 신흥국이 모두 재정적 안전망을 새로 만드는 데에 집중해야 선진국에서 추가적으로 발생하는 침체에 대비할 수 있다고 조언했다. 아비아드 이코노미스트는 그러나 신흥국이 경제를 강화할 재정적 부양책을 갖고 대응하기 때문에 세계적 위기를 극복할 수 있을 것이라고 밝혔다. 다만 그는 재정적자를 줄이고 인플레이션을 계속 주시하면서 정책적 여유를 복구해야만 한다 며 환율유연성과 같은 발전된 정책을 유지하고 다시 세우는 국가들은 새로운 충격을 더 잘 견딜 것 이라고 덧붙였다.	https://sports.news.naver.com/news.nhn?oid=421&aid=0000000052	2012.09.28
도쿄마감 닛케이 0.9% ↓ 토픽스 1.1% ↓ 1보	도쿄 로이터 뉴스1 김정한 기자 28일 현지시간 닛케이지수는 0.9% 하락한 8870.16으로 마감했다. 토픽스지수는 1.1% 내린 737.42로 장을 마쳤다.	https://sports.news.naver.com/news.nhn?oid=421&aid=0000000053	2012.09.28
고양경찰 추석 인심 가로챈 택배 직원 영장	고양 뉴스1 이상휼 기자 추석 명절 대목을 노려 택배 배송 물품을 빼돌린 택배회사 배송직원이 경찰에 붙잡혔다. 경기 고양경찰서는 택배센터 배송 분류 작업장에서 노트북 등 고가의 택배 물품을 골라 훔친 혐의 절도 로 A택배회사 직원 안모 33 씨와 조모 40 씨에 대해 구속영장을 신청했다고 28일 밝혔다. 안씨는 지난 4월 중순부터 최근까지 서울시 강서구 외발산동에 위치한 A택배 강서센터 화물분류대에서 노트북 등 34회에 걸쳐 2000만원에 달하는 택배 물품을 훔친 혐의를 받고 있다. 또 조씨는 같은 장소에서 3회에 걸쳐 믹서기 등 택배 물품을 훔친 혐의를 받고 있다. 조사결과 이들은 전국 각지에서 올라오는 택배 물건을 화물분류대 컨베이어벨트에서 툭 쳐서 바닥에 떨어뜨린 후 자신의 담당지역으로 배송하는 척하며 훔친 것으로 조사됐다. 이들은 화물분류대의 CCTV가 녹화되지 않는 사각지대에 있다는 점을 파악하고 범행을 저지른 것으로 드러났다. 경찰은 이들의 자택을 압수수색해 노트북 스마트폰 복합기 카메라 등 고가의 물품 34점이 택배에 포장된 상태로 있는 것을 발견하고 범행사실 일체를 자백 받았다. 경찰은 명절을 앞두고 택배 물품이 제때에 배송되지 못하는 사례가 빈번하게 발생함에 따라 동일한 범행이 있는지 수사를 확대할 방침이다.	https://sports.news.naver.com/news.nhn?oid=421&aid=0000000054	2012.09.28
춘천시 음식물쓰레기 다량배출 사업장 규제면적 완화 추진	강원 뉴스1 강승권 기자 춘천시는 음식물쓰레기를 처리할 때 규제를 받는 다량배출 사업장의 기준 면적을 완화하기로 했다. 춘천시는 ‘음식물류 폐기물 발생억제와 수집 운반 및 재활용에 관한 조례 일부 개정조례안’을 27일 입법예고하고 28일 10월 17일 주민들의 의견을 받기로 했다. 이번 개정안은 상위법인 ‘폐기물관리법 시행규칙’ 개정에 따른 것으로 음식물쓰레기를 다량으로 배출하는 휴게음식점과 일반음식점의 최소 면적을 현재의 125㎡에서 200㎡ 이상으로 확대하는 내용을 담고 있다. 현행 조례는 다량배출사업장에 대해 일반가정이나 소규모 음식점과 같은 방식으로 생활폐기물을 배출하지 못하도록 하고 있으며 반드시 전문업체에 위탁하거나 가축농장 등을 통해 자가 처리를 하도록 규제하고 있다. 개정안은 또 다량배출사업장의 음식물쓰레기 감량 방법을 구체화한 신설 조항도 담고 있다. 이에 따라 개정안이 춘천시의회를 통과할 경우 다량배출사업장은 가열에 의한 건조방법으로 수분함량을 25% 미만으로 줄이거나 발효를 통한 퇴비 또는 사료화하는 방법으로 수분함량을 40% 미만으로 줄어야 한다. 개정안에 대한 의견은 10월 17일 까지 춘천시 청소행정과에 제출하면 되며 자세한 문의는 033 250 3126으로 하면 된다.	https://sports.news.naver.com/news.nhn?oid=421&aid=0000000055	2012.09.28
인사충남도		https://sports.news.naver.com/news.nhn?oid=421&aid=0000000056	2012.09.28
전북선관위 허브차세트 돌린 40대 남성 고발	전주 뉴스1 김춘상 기자 전북도 선거관리위원회는 28일 추석을 앞두고 80여 명에게 선물세트를 돌린 혐의로 A씨 48 를 전주지방검찰청에 고발했다고 밝혔다. 선관위에 따르면 지난해와 올 상반기 도의원 보궐선거 때 전주덕진8선거구 덕진동·송천1동·호성동 경선에 참여한 A씨는 9월12일 선거구민 등 81명에게 택배배송 방식으로 개당 2만8700원짜리 허브차세트 83개를 제공한 혐의를 받고 있다. 공직선거법은 국회의원이나 지방의원 후보자가 되려는 사람은 선거구 안에 있는 사람이나 단체에 기부행위를 할 수 없도록 규정하고 있다. 선물을 받은 사람 중 선거구민 20여 명은 과태료 부과 가능성이 있는 것으로 알려졌다. 선관위 관계자는 추석명절을 맞이해 21일부터 10월10일까지 추석 전후 특별 예방·단속을 실시 중 이라며 국회의원이나 시장·군수 지방의원 입후보 예정자 등으로부터 기부행위를 받는 일이 없도록 주의해야 한다 고 말했다.	https://sports.news.naver.com/news.nhn?oid=421&aid=0000000057	2012.09.28
환경연합 해남 석탄화력 건설계획 철회 환영	해남 뉴스1 위안나 기자 광주전남신규화력발전저지 공동대책위원회는 28일 엠피씨코리아홀딩스주식회사 MPC 의 해남 석탄화력발전소 건설의향 철회를 환영한다 고 밝혔다. 단체는 이날 성명서를 통해 MPC는 10여개월 간 발전기금 1000억원 세대별 분배 등의 약속어음 쇼 를 통해 해남군민의 갈등을 부채질했다 며 해남군수와 해남 또한 경제 활성화 등의 명분을 내세워 MPC와 다르지 않은 행보를 보여왔다 고 비판했다. 이어 이에 대해 해남군민들은 군민 총궐기 천막농성 단식 삭발 서명운동 등을 이어가며 해남을 위한 녹색 발전과 환경 보전 등을 요구했다 며 해남군의회 또한 군민들의 의견을 받아들여 해남군수와 유치위원회가 제출한 유치동의안을 부결시키기도 했다 고 전했다. 단체는 MPC는 건설의향을 철회한다는 공문서 한 장만을 제출하고 떠날 것이 아니라 자신들로 인해 야기된 주민갈등을 극복하기 위한 노력을 해야할 것 이라며 해남군수 또한 주민갈등 유발과 행정력 낭비에 대해 사과하고 해남의 녹색잠재력에 기반한 지속가능한 발전 계획을 내놓아야 한다 고 주장했다. 단체는 이어 해남의 승리는 석탄화력이 더이상 국민의 뜻도 시대의 흐름도 아님을 증명한다 며 석탄화력 계획으로 갈등을 겪고 있는 고흥과 여수 등에서도 지역민들의 의견을 받아들여 석탄화력을 포기하는 계기가 되야할 것 이라고 촉구했다.	https://sports.news.naver.com/news.nhn?oid=421&aid=0000000058	2012.09.28
정읍 꽃두레권역 개발 용역보고회	정읍 뉴스1 박제철 기자 전북 정읍시는 27일 소성면에 추진 중인 ‘꽃두레 권역단위종합정비사업’ 개발을 위한 기본계획수립 용역 최종보고회를 시청 영상회의실에서 개최했다. 이번 보고회는 관련 공무원과 옥인청권역추진위원장 용역업체인 주식회사 지역아카데미 관계자와 지역주민들이 참석한 가운데 용역업체의 기본계획 보고 및 토론 사업추진에 따른 협의 등으로 진행됐다. 이날 보고회에서 용역업체 관계자는 “꽃두레권역단위종합정비사업이 성공적으로 추진되기 위해서는 커뮤니티 비즈니스 센터 조성과 함께 소득사업과 각종 경관개선을 병행해서 내실 있게 추진해나가야 한다”고 말했다. ‘꽃두레 권역단위종합정비사업’은 농림수산식품부에서 추진하는 포괄보조사업의 일환으로 기초생활기반 확충 지역소득증대 지역경관개선 지역역량강화에 목적을 두고 있는 사업이다. 시 관계자는 “이번 사업 추진과 관련 소득수준 높이기 생활수준 높이기 공동체수준 높이기 3대 발전전력을 마련했다”며 “기본계획 수립시 주민이 지속적으로 참여할 수 있는 현실성 있는 발전계획을 수립하는 등 실행력에 중점을 두겠다”고 밝혔다.	https://sports.news.naver.com/news.nhn?oid=421&aid=0000000059	2012.09.28
